sku,model,color_id,color_name,storage_id,storage_name,trocable_id,product_id,cellphone_condition_id,cellphone_condition_type,enable_membership,product_name,condition_name,price_new,price_current,price_invoice_current,price_one_installment_current,featured,discount,stock,super_discount,installments,installment_value,interest,installments_info,urlHash,url,title,images
10560.0,LG G4 H815P,8.0,Dourado,17.0,32GB,10560.0,749.0,15.0,used,False,LG G4 H815P Dourado,Bom,1499,639,639.00,639.00,False,57.0,0.0,True,12.0,53.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#749-lg-g4-h815p-dourado-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#749-lg-g4-h815p-dourado-bom-15,Comprar LG G4 H815P Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f62f3c-g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f62f3c-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f62f3c-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-3.jpg""}]"
10561.0,LG G4 H815P,8.0,Dourado,17.0,32GB,10561.0,749.0,6.0,used,False,LG G4 H815P Dourado,Muito Bom,1499,739,739.00,739.00,False,50.0,0.0,True,12.0,61.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#749-lg-g4-h815p-dourado-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#749-lg-g4-h815p-dourado-muito-bom-6,Comprar LG G4 H815P Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f62f3c-g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f62f3c-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f62f3c-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-3.jpg""}]"
10562.0,LG G4 H815P,8.0,Dourado,17.0,32GB,10562.0,749.0,5.0,used,False,LG G4 H815P Dourado,Excelente,1499,829,829.00,829.00,False,44.0,0.0,True,12.0,69.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#749-lg-g4-h815p-dourado-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-h815p#749-lg-g4-h815p-dourado-excelente-5,Comprar LG G4 H815P Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f62f3c-g4-h815p-dour-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f62f3c-g4-h815p-dour-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f62f3c-g4-h815p-dour-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-h815p-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-h815p-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-h815p-dour-3.jpg""}]"
10574.0,LG G4 Beat H736,2.0,Branco,15.0,8GB,10574.0,750.0,15.0,used,False,LG G4 Beat H736 Branco,Bom,1299,469,469.00,469.00,False,63.0,0.0,True,12.0,39.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#750-lg-g4-beat-h736-branco-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#750-lg-g4-beat-h736-branco-bom-15,Comprar LG G4 Beat H736 Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f64f2e-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2e-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2e-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-3.jpg""}]"
10575.0,LG G4 Beat H736,2.0,Branco,15.0,8GB,10575.0,750.0,6.0,used,False,LG G4 Beat H736 Branco,Muito Bom,1299,499,499.00,499.00,False,61.0,0.0,True,12.0,41.58,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#750-lg-g4-beat-h736-branco-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#750-lg-g4-beat-h736-branco-muito-bom-6,Comprar LG G4 Beat H736 Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f64f2e-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2e-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2e-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-3.jpg""}]"
10576.0,LG G4 Beat H736,2.0,Branco,15.0,8GB,10576.0,750.0,5.0,used,False,LG G4 Beat H736 Branco,Excelente,1299,589,589.00,589.00,False,54.0,0.0,True,12.0,49.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#750-lg-g4-beat-h736-branco-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#750-lg-g4-beat-h736-branco-excelente-5,Comprar LG G4 Beat H736 Branco em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f64f2e-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2e-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2e-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f64f2f-g4-beat-h736-bran-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f64f2f-g4-beat-h736-bran-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f64f2f-g4-beat-h736-bran-3.jpg""}]"
10588.0,LG G4 Beat H736,8.0,Dourado,15.0,8GB,10588.0,751.0,15.0,used,False,LG G4 Beat H736 Dourado,Bom,1499,469,469.00,469.00,False,68.0,0.0,True,12.0,39.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#751-lg-g4-beat-h736-dourado-bom-15,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#751-lg-g4-beat-h736-dourado-bom-15,Comprar LG G4 Beat H736 Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f6506b-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f6506b-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f6506b-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-3.jpg""}]"
10589.0,LG G4 Beat H736,8.0,Dourado,15.0,8GB,10589.0,751.0,6.0,used,False,LG G4 Beat H736 Dourado,Muito Bom,1499,519,519.00,519.00,False,65.0,0.0,True,12.0,43.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#751-lg-g4-beat-h736-dourado-muito-bom-6,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#751-lg-g4-beat-h736-dourado-muito-bom-6,Comprar LG G4 Beat H736 Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f6506b-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f6506b-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f6506b-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-3.jpg""}]"
10590.0,LG G4 Beat H736,8.0,Dourado,15.0,8GB,10590.0,751.0,5.0,used,False,LG G4 Beat H736 Dourado,Excelente,1499,589,589.00,589.00,False,60.0,0.0,True,12.0,49.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#751-lg-g4-beat-h736-dourado-excelente-5,https://www.trocafone.com/celulares/lg/lg-g/lg-g4/m/g4-beat-h736#751-lg-g4-beat-h736-dourado-excelente-5,Comprar LG G4 Beat H736 Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f6506b-g4-beat-h736-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f6506b-g4-beat-h736-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f6506b-g4-beat-h736-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/g4-beat-h736-dour-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-g4-beat-h736-dour-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-g4-beat-h736-dour-3.jpg""}]"
10602.0,Samsung Galaxy S4 i9500,5.0,Azul,16.0,16GB,10602.0,752.0,15.0,used,False,Samsung Galaxy S4 i9500 Azul,Bom,800,369,369.00,369.00,False,53.0,0.0,True,12.0,30.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#752-samsung-galaxy-s4-i9500-azul-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s4/m/galaxy-s4-i9500#752-samsung-galaxy-s4-i9500-azul-bom-15,Comprar Samsung Galaxy S4 i9500 Azul em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-2.jpg""}]"
10603.0,Samsung Galaxy S4 i9500,5.0,Azul,16.0,16GB,10603.0,752.0,6.0,used,False,Samsung Galaxy S4 i9500 Azul,Muito Bom,800,389,389.00,389.00,False,51.0,0.0,True,12.0,32.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#752-samsung-galaxy-s4-i9500-azul-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s4/m/galaxy-s4-i9500#752-samsung-galaxy-s4-i9500-azul-muito-bom-6,Comprar Samsung Galaxy S4 i9500 Azul em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-2.jpg""}]"
10604.0,Samsung Galaxy S4 i9500,5.0,Azul,16.0,16GB,10604.0,752.0,5.0,used,False,Samsung Galaxy S4 i9500 Azul,Excelente,800,429,429.00,429.00,False,46.0,0.0,True,12.0,35.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#752-samsung-galaxy-s4-i9500-azul-excelente-5,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s4/m/galaxy-s4-i9500#752-samsung-galaxy-s4-i9500-azul-excelente-5,Comprar Samsung Galaxy S4 i9500 Azul em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s4-azul-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s4-azul-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s4-azul-2.jpg""}]"
10616.0,Samsung Galaxy S4 i9505,5.0,Azul,16.0,16GB,10616.0,753.0,15.0,used,False,Samsung Galaxy S4 i9505 Azul,Bom,899,359,359.00,359.00,False,60.0,0.0,True,12.0,29.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#753-samsung-galaxy-s4-i9505-azul-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s4/m/galaxy-s4-i9505#753-samsung-galaxy-s4-i9505-azul-bom-15,Comprar Samsung Galaxy S4 i9505 Azul em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f65c77-s4-azul-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c77-s4-azul-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c77-s4-azul-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f65c77-s4-azul-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c77-s4-azul-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c77-s4-azul-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f65c78-s4-azul-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c78-s4-azul-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c78-s4-azul-2.jpg""}]"
10617.0,Samsung Galaxy S4 i9505,5.0,Azul,16.0,16GB,10617.0,753.0,6.0,used,False,Samsung Galaxy S4 i9505 Azul,Muito Bom,899,399,399.00,399.00,False,55.0,0.0,True,12.0,33.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#753-samsung-galaxy-s4-i9505-azul-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s4/m/galaxy-s4-i9505#753-samsung-galaxy-s4-i9505-azul-muito-bom-6,Comprar Samsung Galaxy S4 i9505 Azul em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/58f65c77-s4-azul-1.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c77-s4-azul-1.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c77-s4-azul-1.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f65c77-s4-azul-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c77-s4-azul-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c77-s4-azul-3.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/58f65c78-s4-azul-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-58f65c78-s4-azul-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-58f65c78-s4-azul-2.jpg""}]"
